date,ARIMA,UCM,ML
2017-12-07 18:00:00,38049.3021082256,37814.4486478413,38669.5346723954
2017-12-07 18:10:00,38446.7651997077,38215.201783278,39126.948412306
2017-12-07 18:20:00,38853.3480155857,38615.9549187147,39584.3621522167
2017-12-07 18:30:00,39264.0588092801,39016.7080541515,40041.7758921273
2017-12-07 18:40:00,39334.2914103884,38979.9880809435,40093.2593103811
2017-12-07 18:50:00,39398.1827789941,38943.2681077354,40144.7427286349
2017-12-07 19:00:00,39451.1739261002,38906.5481345274,40196.2261468887
2017-12-07 19:10:00,39488.8669067666,38869.8281613194,40247.7095651425
2017-12-07 19:20:00,39506.9182878498,38833.1081881114,40299.1929833962
2017-12-07 19:30:00,39502.8538666548,38796.3882149033,40350.67640165
2017-12-07 19:40:00,39483.7128861021,38715.423453478,40107.6322344954
2017-12-07 19:50:00,39440.8541862242,38634.4586920527,39864.5880673408
2017-12-07 20:00:00,39373.4628403144,38553.4939306274,39621.5439001862
2017-12-07 20:10:00,39284.209308448,38472.5291692021,39378.4997330316
2017-12-07 20:20:00,39172.745119609,38391.5644077768,39135.455565877
2017-12-07 20:30:00,39042.2520036853,38310.5996463515,38892.4113987223
2017-12-07 20:40:00,38762.9476419522,37994.484040146,38495.8682849049
2017-12-07 20:50:00,38468.9051027417,37678.3684339405,38099.3251710874
2017-12-07 21:00:00,38162.2329473843,37362.252827735,37702.78205727
2017-12-07 21:10:00,37843.9633285936,37046.1372215295,37306.2389434525
2017-12-07 21:20:00,37515.647062648,36730.021615324,36909.6958296351
2017-12-07 21:30:00,37178.2064475643,36413.9060091185,36513.1527158176
2017-12-07 21:40:00,36723.4643595047,35949.5283943489,36060.7497377517
2017-12-07 21:50:00,36260.0017281658,35485.1507795793,35608.3467596858
2017-12-07 22:00:00,35785.6765369806,35020.7731648097,35155.9437816199
2017-12-07 22:10:00,35302.0032097909,34556.39555004,34703.540803554
2017-12-07 22:20:00,34807.5048715832,34092.0179352704,34251.1378254881
2017-12-07 22:30:00,34302.1889073076,33627.6403205008,33798.7348474222
2017-12-07 22:40:00,33595.8763800836,32964.7870170036,33132.3027850901
2017-12-07 22:50:00,32880.3016121722,32301.9337135064,32465.8707227579
2017-12-07 23:00:00,32157.0571256479,31639.0804100092,31799.4386604257
2017-12-07 23:10:00,31429.1337389511,30976.227106512,31133.0065980936
2017-12-07 23:20:00,30698.6440985767,30313.3738030148,30466.5745357614
2017-12-07 23:30:00,29968.4325859707,29650.5204995176,29800.1424734292
2017-12-07 23:40:00,29246.8225487719,29046.8740148585,29098.0425209751
2017-12-07 23:50:00,28530.9650204374,28443.2275301994,28395.942568521
2017-12-08 00:00:00,27823.5490218001,27839.5810455404,27693.8426160669
2017-12-08 00:10:00,27126.5221921161,27235.9345608813,26991.7426636128
2017-12-08 00:20:00,26441.6786672145,26632.2880762222,26289.6427111587
2017-12-08 00:30:00,25769.5675392149,26028.6415915632,25587.5427587045
2017-12-08 00:40:00,25403.9771056332,25674.4697652771,25246.4094513103
2017-12-08 00:50:00,25051.6552531271,25320.297938991,24905.2761439161
2017-12-08 01:00:00,24712.0135043535,24966.1261127049,24564.1428365219
2017-12-08 01:10:00,24383.7128827018,24611.9542864188,24223.0095291277
2017-12-08 01:20:00,24065.5974586155,24257.7824601327,23881.8762217334
2017-12-08 01:30:00,23756.1790060079,23903.6106338466,23540.7429143392
2017-12-08 01:40:00,23572.2706968345,23700.472377058,23430.7262372271
2017-12-08 01:50:00,23394.484974068,23497.3341202694,23320.7095601149
2017-12-08 02:00:00,23221.0923641311,23294.1958634808,23210.6928830028
2017-12-08 02:10:00,23051.5318539202,23091.0576066922,23100.6762058906
2017-12-08 02:20:00,22885.0089247796,22887.9193499036,22990.6595287785
2017-12-08 02:30:00,22721.0886253294,22684.781093115,22880.6428516663
2017-12-08 02:40:00,22580.6479340866,22549.9889696877,22751.3870600099
2017-12-08 02:50:00,22442.1105662767,22415.1968462604,22622.1312683535
2017-12-08 03:00:00,22304.7582361981,22280.4047228331,22492.8754766971
2017-12-08 03:10:00,22169.0391156765,22145.6125994058,22363.6196850407
2017-12-08 03:20:00,22034.0585954229,22010.8204759785,22234.3638933843
2017-12-08 03:30:00,21899.4390667674,21876.0283525512,22105.1081017279
2017-12-08 03:40:00,21851.0178100421,21833.1374812836,22078.8900210919
2017-12-08 03:50:00,21802.0846726283,21790.2466100161,22052.6719404559
2017-12-08 04:00:00,21751.5188651743,21747.3557387485,22026.4538598199
2017-12-08 04:10:00,21698.7355408137,21704.464867481,22000.2357791839
2017-12-08 04:20:00,21643.2776265537,21661.5739962134,21974.0176985479
2017-12-08 04:30:00,21585.6431678393,21618.6831249458,21947.7996179119
2017-12-08 04:40:00,21656.306572948,21720.0030172925,22133.7569596547
2017-12-08 04:50:00,21724.9063977929,21821.3229096391,22319.7143013975
2017-12-08 05:00:00,21791.9733374146,21922.6428019858,22505.6716431403
2017-12-08 05:10:00,21858.8077744162,22023.9626943325,22691.6289848831
2017-12-08 05:20:00,21926.5365482323,22125.2825866791,22877.5863266259
2017-12-08 05:30:00,21997.9331595028,22226.6024790258,23063.5436683687
2017-12-08 05:40:00,21968.3538170403,22164.257458443,23042.0580667358
2017-12-08 05:50:00,21944.0861265517,22101.9124378603,23020.5724651028
2017-12-08 06:00:00,21927.6484802512,22039.5674172775,22999.0868634699
2017-12-08 06:10:00,21921.0152460367,21977.2223966947,22977.6012618369
2017-12-08 06:20:00,21924.7173271449,21914.877376112,22956.115660204
2017-12-08 06:30:00,21939.3028795834,21852.5323555292,22934.630058571
2017-12-08 06:40:00,21936.5551812887,21774.6568247903,22875.8707328834
2017-12-08 06:50:00,21945.32745476,21696.7812940515,22817.1114071957
2017-12-08 07:00:00,21967.3568936063,21618.9057633126,22758.3520815081
2017-12-08 07:10:00,22000.6431613185,21541.0302325738,22699.5927558205
2017-12-08 07:20:00,22044.5792339202,21463.1547018349,22640.8334301329
2017-12-08 07:30:00,22098.2453377661,21385.279171096,22582.0741044452
2017-12-08 07:40:00,22490.2751239898,21771.109713559,23117.3378981926
2017-12-08 07:50:00,22890.4428598614,22156.9402560219,23652.60169194
2017-12-08 08:00:00,23298.1445181124,22542.7707984848,24187.8654856874
2017-12-08 08:10:00,23712.1932486984,22928.6013409477,24723.1292794348
2017-12-08 08:20:00,24131.1122255217,23314.4318834106,25258.3930731822
2017-12-08 08:30:00,24554.6291486392,23700.2624258735,25793.6568669297
2017-12-08 08:40:00,25027.9114561395,24159.1874911864,26128.2670668212
2017-12-08 08:50:00,25503.9394831393,24618.1125564993,26462.8772667128
2017-12-08 09:00:00,25982.0300426461,25077.0376218123,26797.4874666043
2017-12-08 09:10:00,26460.5632289876,25535.9626871252,27132.0976664959
2017-12-08 09:20:00,26939.431373476,25994.8877524381,27466.7078663874
2017-12-08 09:30:00,27416.9754867159,26453.812817751,27801.3180662789
2017-12-08 09:40:00,27810.7354506968,26818.035798691,28136.2063972702
2017-12-08 09:50:00,28200.9667139466,27182.258779631,28471.0947282614
2017-12-08 10:00:00,28586.782263266,27546.481760571,28805.9830592527
2017-12-08 10:10:00,28967.4913546428,27910.7047415111,29140.8713902439
2017-12-08 10:20:00,29341.4206437433,28274.9277224511,29475.7597212351
2017-12-08 10:30:00,29707.882561135,28639.1507033911,29810.6480522264
2017-12-08 10:40:00,29925.9691182224,28906.7621837339,30148.252969202
2017-12-08 10:50:00,30136.4020543044,29174.3736640768,30485.8578861776
2017-12-08 11:00:00,30338.6547717004,29441.9851444196,30823.4628031532
2017-12-08 11:10:00,30532.8282807733,29709.5966247624,31161.0677201288
2017-12-08 11:20:00,30718.7142845541,29977.2081051053,31498.6726371044
2017-12-08 11:30:00,30897.0193965886,30244.8195854481,31836.27755408
2017-12-08 11:40:00,30881.5960210396,30418.2177904339,31894.1620185246
2017-12-08 11:50:00,30859.2326870107,30591.6159954196,31952.0464829692
2017-12-08 12:00:00,30831.1822439168,30765.0142004053,32009.9309474138
2017-12-08 12:10:00,30797.5420903632,30938.412405391,32067.8154118584
2017-12-08 12:20:00,30758.6856102544,31111.8106103767,32125.699876303
2017-12-08 12:30:00,30714.4794944235,31285.2088153625,32183.5843407476
2017-12-08 12:40:00,30783.7987796939,31267.5096179385,32240.5402369531
2017-12-08 12:50:00,30849.4366097736,31249.8104205146,32297.4961331587
2017-12-08 13:00:00,30911.0126430631,31232.1112230907,32354.4520293642
2017-12-08 13:10:00,30969.3607836337,31214.4120256667,32411.4079255698
2017-12-08 13:20:00,31024.5513690781,31196.7128282428,32468.3638217753
2017-12-08 13:30:00,31077.2152469262,31179.0136308188,32525.3197179809
2017-12-08 13:40:00,30953.6048278297,30986.3647070862,32426.9530174099
2017-12-08 13:50:00,30828.1507766475,30793.7157833535,32328.586316839
2017-12-08 14:00:00,30700.6639209995,30601.0668596208,32230.2196162681
2017-12-08 14:10:00,30571.8329339958,30408.4179358881,32131.8529156971
2017-12-08 14:20:00,30441.1974780583,30215.7690121554,32033.4862151262
2017-12-08 14:30:00,30308.6206058463,30023.1200884227,31935.1195145553
2017-12-08 14:40:00,30302.0861043526,29986.9178865536,31892.8781813512
2017-12-08 14:50:00,30293.3785699042,29950.7156846844,31850.6368481472
2017-12-08 15:00:00,30282.5453469809,29914.5134828152,31808.3955149431
2017-12-08 15:10:00,30269.8382690639,29878.3112809461,31766.1541817391
2017-12-08 15:20:00,30254.9978752501,29842.1090790769,31723.912848535
2017-12-08 15:30:00,30239.309454627,29805.9068772077,31681.671515331
2017-12-08 15:40:00,30319.5498011319,29883.4421408012,31668.6583961915
2017-12-08 15:50:00,30400.6750728831,29960.9774043947,31655.645277052
2017-12-08 16:00:00,30484.5609795881,30038.5126679882,31642.6321579125
2017-12-08 16:10:00,30573.8059396581,30116.0479315817,31629.619038773
2017-12-08 16:20:00,30670.2688135997,30193.5831951752,31616.6059196335
2017-12-08 16:30:00,30777.0831839458,30271.1184587687,31603.592800494
2017-12-08 16:40:00,31612.1083289368,31322.0438032169,32458.5873006822
2017-12-08 16:50:00,32463.0086967101,32372.969147665,33313.5818008704
2017-12-08 17:00:00,33332.6425851679,33423.8944921132,34168.5763010586
2017-12-08 17:10:00,34223.580857923,34474.8198365613,35023.5708012467
2017-12-08 17:20:00,35137.4846673926,35525.7451810095,35878.5653014349
2017-12-08 17:30:00,36071.8679292394,36576.6705254576,36733.5598016231
2017-12-08 17:40:00,36432.9779311401,36977.4236790928,37265.0555432439
2017-12-08 17:50:00,36814.1031044108,37378.176832728,37796.5512848647
2017-12-08 18:00:00,37212.2795216647,37778.9299863632,38328.0470264855
2017-12-08 18:10:00,37624.1865335611,38179.6831399985,38859.5427681062
2017-12-08 18:20:00,38045.3810088847,38580.4362936337,39391.038509727
2017-12-08 18:30:00,38470.8856621042,38981.1894472689,39922.5342513478
2017-12-08 18:40:00,38544.2014387237,38944.4694911177,39998.9828402693
2017-12-08 18:50:00,38611.3143880346,38907.7495349665,40075.4314291908
2017-12-08 19:00:00,38667.4402849899,38871.0295788153,40151.8800181123
2017-12-08 19:10:00,38708.1451158503,38834.3096226641,40228.3286070338
2017-12-08 19:20:00,38729.4030322043,38797.589666513,40304.7771959552
2017-12-08 19:30:00,38728.5940014719,38760.8697103618,40381.2257848767
2017-12-08 19:40:00,38731.5807776512,38679.9049648991,40110.9762515647
2017-12-08 19:50:00,38710.4737684266,38598.9402194365,39840.7267182526
2017-12-08 20:00:00,38664.984776272,38517.9754739738,39570.4771849405
2017-12-08 20:10:00,38596.9943346228,38437.0107285112,39300.2276516285
2017-12-08 20:20:00,38507.1715581815,38356.0459830485,39029.9781183164
2017-12-08 20:30:00,38398.1695676091,38275.0812375859,38759.7285850043
2017-12-08 20:40:00,38186.3930156425,37958.965646297,38374.9841465838
2017-12-08 20:50:00,37959.8343046115,37642.8500550081,37990.2397081632
2017-12-08 21:00:00,37720.5342408883,37326.7344637193,37605.4952697426
2017-12-08 21:10:00,37469.7943639875,37010.6188724304,37220.7508313221
2017-12-08 21:20:00,37208.9422510311,36694.5032811415,36836.0063929015
2017-12-08 21:30:00,36938.7450167347,36378.3876898527,36451.2619544809
2017-12-08 21:40:00,36531.1527678517,35914.010089002,36011.5177047572
2017-12-08 21:50:00,36114.4206182601,35449.6324881513,35571.7734550335
2017-12-08 22:00:00,35687.292935405,34985.2548873006,35132.0292053097
2017-12-08 22:10:00,35250.3539007961,34520.8772864499,34692.284955586
2017-12-08 22:20:00,34802.7566271828,34056.4996855992,34252.5407058622
2017-12-08 22:30:00,34344.5615442301,33592.1220847486,33812.7964561385
2017-12-08 22:40:00,33647.3842823487,32929.2687942209,33151.6938416926
2017-12-08 22:50:00,32941.2005551314,32266.4155036932,32490.5912272467
2017-12-08 23:00:00,32227.6095464948,31603.5622131655,31829.4886128007
2017-12-08 23:10:00,31509.1610234222,30940.7089226378,31168.3859983548
2017-12-08 23:20:00,30788.1590732022,30277.8556321101,30507.2833839089
2017-12-08 23:30:00,30067.4069620843,29615.0023415824,29846.180769463
2017-12-08 23:40:00,29348.1444148774,29011.3558689912,29137.7928308331
2017-12-08 23:50:00,28634.6820021765,28407.7093964,28429.4048922033
2017-12-09 00:00:00,27929.6220561297,27804.0629238088,27721.0169535734
2017-12-09 00:10:00,27234.9903309887,27200.4164512176,27012.6290149435
2017-12-09 00:20:00,26552.4764836731,26596.7699786264,26304.2410763137
2017-12-09 00:30:00,25882.8492817766,25993.1235060352,25595.8531376838
2017-12-09 00:40:00,25522.5302161167,25638.9516909625,25248.3855407202
2017-12-09 00:50:00,25175.4661726364,25284.7798758897,24900.9179437567
2017-12-09 01:00:00,24841.0200351331,24930.6080608169,24553.4503467931
2017-12-09 01:10:00,24517.983322906,24576.4362457442,24205.9827498295
2017-12-09 01:20:00,24205.1117616084,24222.2644306714,23858.5151528659
2017-12-09 01:30:00,23900.9317691596,23868.0926155986,23511.0475559024
2017-12-09 01:40:00,23710.0427577259,23664.954369215,23412.6513227157
2017-12-09 01:50:00,23525.15590092,23461.8161228313,23314.255089529
2017-12-09 02:00:00,23344.8195251441,23258.6778764476,23215.8588563423
2017-12-09 02:10:00,23168.2818362409,23055.539630064,23117.4626231555
2017-12-09 02:20:00,22994.7851566364,22852.4013836803,23019.0663899688
2017-12-09 02:30:00,22823.8521446897,22649.2631372966,22920.6701567821
2017-12-09 02:40:00,22693.9887578527,22514.471023511,22796.3906073655
2017-12-09 02:50:00,22566.0089987418,22379.6789097253,22672.1110579489
2017-12-09 03:00:00,22439.4152588181,22244.8867959396,22547.8315085323
2017-12-09 03:10:00,22314.2774513402,22110.094682154,22423.5519591157
2017-12-09 03:20:00,22189.9449733174,21975.3025683683,22299.2724096991
2017-12-09 03:30:00,22065.9772088932,21840.5104545826,22174.9928602824
2017-12-09 03:40:00,22002.6505231403,21797.6195922372,22138.8731576835
2017-12-09 03:50:00,21938.6272040456,21754.7287298917,22102.7534550846
2017-12-09 04:00:00,21873.0181426521,21711.8378675462,22066.6337524856
2017-12-09 04:10:00,21805.2431866568,21668.9470052008,22030.5140498867
2017-12-09 04:20:00,21734.8650390207,21626.0561428553,21994.3943472878
2017-12-09 04:30:00,21662.0450667117,21583.1652805099,21958.2746446888
2017-12-09 04:40:00,21707.1804098943,21684.4851811015,22144.5115002005
2017-12-09 04:50:00,21750.2122811325,21785.8050816932,22330.7483557121
2017-12-09 05:00:00,21791.8058050047,21887.1249822848,22516.9852112237
2017-12-09 05:10:00,21833.1781871409,21988.4448828765,22703.2220667354
2017-12-09 05:20:00,21875.597875762,22089.7647834681,22889.458922247
2017-12-09 05:30:00,21921.2665169073,22191.0846840598,23075.6957777587
2017-12-09 05:40:00,21832.7356209579,22128.7396710859,23015.3346494034
2017-12-09 05:50:00,21749.9985914374,22066.394658112,22954.973521048
2017-12-09 06:00:00,21675.137704765,22004.0496451381,22894.6123926927
2017-12-09 06:10:00,21609.8648566562,21941.7046321642,22834.2512643374
2017-12-09 06:20:00,21555.0290560326,21879.3596191903,22773.8901359821
2017-12-09 06:30:00,21511.3277377449,21817.0146062164,22713.5290076267
2017-12-09 06:40:00,21438.4919091151,21739.1390824897,22525.6798399015
2017-12-09 06:50:00,21377.4343274091,21661.263558763,22337.8306721762
2017-12-09 07:00:00,21328.9478374044,21583.3880350362,22149.981504451
2017-12-09 07:10:00,21291.8011096248,21505.5125113095,21962.1323367258
2017-12-09 07:20:00,21265.3591803646,21427.6369875828,21774.2831690005
2017-12-09 07:30:00,21248.7536660885,21349.7614638561,21586.4340012753
2017-12-09 07:40:00,21636.8940888917,21735.5920127722,22167.8593917445
2017-12-09 07:50:00,22033.1510700381,22121.4225616884,22749.2847822138
2017-12-09 08:00:00,22436.7534108101,22507.2531106045,23330.7101726831
2017-12-09 08:10:00,22846.6480396819,22893.0836595207,23912.1355631523
2017-12-09 08:20:00,23261.6512746379,23278.9142084369,24493.5609536216
2017-12-09 08:30:00,23681.1999167166,23664.744757353,25074.9863440909
2017-12-09 08:40:00,24188.2099264892,24123.6698285965,25519.6170169521
2017-12-09 08:50:00,24697.977357468,24582.59489984,25964.2476898134
2017-12-09 09:00:00,25209.707972399,25041.5199710835,26408.8783626746
2017-12-09 09:10:00,25722.1072962721,25500.445042327,26853.5090355358
2017-12-09 09:20:00,26234.6141696221,25959.3701135705,27298.1397083971
2017-12-09 09:30:00,26745.8564388468,26418.2951848139,27742.7703812583
2017-12-09 09:40:00,27143.2388768078,26782.5181711965,28058.8025223342
2017-12-09 09:50:00,27537.1355527393,27146.741157579,28374.8346634101
2017-12-09 10:00:00,27926.5598243843,27510.9641439615,28690.8668044859
2017-12-09 10:10:00,28310.6624813688,27875.187130344,29006.8989455618
2017-12-09 10:20:00,28688.1577103497,28239.4101167265,29322.9310866376
2017-12-09 10:30:00,29058.3357577479,28603.633103109,29638.9632277135
2017-12-09 10:40:00,29318.9493096318,28871.2445884391,29965.9731023683
2017-12-09 10:50:00,29571.7094624271,29138.8560737693,30292.9829770232
2017-12-09 11:00:00,29816.2781112857,29406.4675590995,30619.992851678
2017-12-09 11:10:00,30052.7268539701,29674.0790444297,30947.0027263328
2017-12-09 11:20:00,30281.0513685745,29941.6905297599,31274.0126009876
2017-12-09 11:30:00,30501.773117055,30209.3020150901,31601.0224756425
2017-12-09 11:40:00,30642.2107877401,30382.7002246393,31637.8059029323
2017-12-09 11:50:00,30775.815362018,30556.0984341886,31674.5893302222
2017-12-09 12:00:00,30903.4660861939,30729.4966437378,31711.3727575121
2017-12-09 12:10:00,31025.456089546,30902.8948532871,31748.156184802
2017-12-09 12:20:00,31142.2069417265,31076.2930628363,31784.9396120918
2017-12-09 12:30:00,31253.8694542045,31249.6912723856,31821.7230393817
2017-12-09 12:40:00,31297.1059829551,31231.9920791311,31846.1200998422
2017-12-09 12:50:00,31336.4903730133,31214.2928858766,31870.5171603028
2017-12-09 13:00:00,31372.0117965109,31196.5936926221,31894.9142207633
2017-12-09 13:10:00,31404.2659485376,31178.8944993676,31919.3112812239
2017-12-09 13:20:00,31433.456627685,31161.1953061131,31943.7083416844
2017-12-09 13:30:00,31460.0619581169,31143.4961128586,31968.105402145
2017-12-09 13:40:00,31305.1717868814,30950.8471929294,31953.3052094204
2017-12-09 13:50:00,31148.309679284,30758.1982730002,31938.5050166958
2017-12-09 14:00:00,30989.4727031627,30565.549353071,31923.7048239713
2017-12-09 14:10:00,30829.0636169117,30372.9004331418,31908.9046312467
2017-12-09 14:20:00,30666.8640403951,30180.2515132126,31894.1044385222
2017-12-09 14:30:00,30502.7811758167,29987.6025932834,31879.3042457976
2017-12-09 14:40:00,30434.9928730169,29951.4003948784,31835.7031844361
2017-12-09 14:50:00,30365.0980657142,29915.1981964734,31792.1021230747
2017-12-09 15:00:00,30293.0879102854,29878.9959980683,31748.5010617132
2017-12-09 15:10:00,30219.1170071544,29842.7937996633,31704.9000003517
2017-12-09 15:20:00,30143.1830880488,29806.5916012583,31661.2989389903
2017-12-09 15:30:00,30066.2067947262,29770.3894028533,31617.6978776288
2017-12-09 15:40:00,30140.4193828008,29847.9246695966,31644.416038528
2017-12-09 15:50:00,30215.572083118,29925.45993634,31671.1341994272
2017-12-09 16:00:00,30293.4853014313,30002.9952030834,31697.8523603264
2017-12-09 16:10:00,30376.552584624,30080.5304698268,31724.5705212256
2017-12-09 16:20:00,30466.9714678408,30158.0657365702,31751.2886821248
2017-12-09 16:30:00,30567.7073381475,30235.6010033135,31778.006843024
2017-12-09 16:40:00,31432.8039594263,31286.526350621,32606.7330366321
2017-12-09 16:50:00,32313.8299407745,32337.4516979284,33435.4592302402
2017-12-09 17:00:00,33213.4748054646,33388.3770452358,34264.1854238482
2017-12-09 17:10:00,34134.0333873202,34439.3023925432,35092.9116174563
2017-12-09 17:20:00,35076.9925829497,35490.2277398506,35921.6378110644
2017-12-09 17:30:00,36041.3127082124,36541.1530871581,36750.3640046725
2017-12-09 17:40:00,36385.1616908615,36941.9062433842,37263.8787150429
2017-12-09 17:50:00,36749.0649920732,37342.6593996103,37777.3934254134
2017-12-09 18:00:00,37130.2153868147,37743.4125558363,38290.9081357839
2017-12-09 18:10:00,37525.1548889612,38144.1657120624,38804.4228461544
2017-12-09 18:20:00,37929.4665695793,38544.9188682885,39317.9375565249
2017-12-09 18:30:00,38338.1804465558,38945.6720245146,39831.4522668954
2017-12-09 18:40:00,38426.888152677,38908.9520707068,39941.347095096
2017-12-09 18:50:00,38509.4629317496,38872.232116899,40051.2419232966
2017-12-09 19:00:00,38581.0068053472,38835.5121630911,40161.1367514971
2017-12-09 19:10:00,38637.067543518,38798.7922092833,40271.0315796977
2017-12-09 19:20:00,38673.7796910777,38762.0722554755,40380.9264078983
2017-12-09 19:30:00,38688.4495654128,38725.3523016677,40490.8212360989
2017-12-09 19:40:00,38645.628398328,38644.3875583204,40193.5677216066
2017-12-09 19:50:00,38578.5235171514,38563.4228149732,39896.3142071143
2017-12-09 20:00:00,38487.1127440486,38482.4580716259,39599.0606926219
2017-12-09 20:10:00,38372.8776673235,38401.4933282787,39301.8071781296
2017-12-09 20:20:00,38237.001323919,38320.5285849314,39004.5536636373
2017-12-09 20:30:00,38081.8698653022,38239.5638415841,38707.3001491449
2017-12-09 20:40:00,37909.3159233122,37923.448252201,38324.3688592422
2017-12-09 20:50:00,37721.9576097653,37607.3326628179,37941.4375693395
2017-12-09 21:00:00,37521.8015120179,37291.2170734348,37558.5062794368
2017-12-09 21:10:00,37310.2852208949,36975.1014840516,37175.5749895341
2017-12-09 21:20:00,37088.6235686493,36658.9858946685,36792.6436996314
2017-12-09 21:30:00,36857.5052961082,36342.8703052854,36409.7124097287
2017-12-09 21:40:00,36466.526517013,35878.4927061479,35964.8476979263
2017-12-09 21:50:00,36066.196044624,35414.1151070104,35519.9829861239
2017-12-09 22:00:00,35655.7059064193,34949.7375078729,35075.1182743214
2017-12-09 22:10:00,35235.170473638,34485.3599087354,34630.253562519
2017-12-09 22:20:00,34804.0610285133,34020.9823095979,34185.3888507166
2017-12-09 22:30:00,34362.4647904526,33556.6047104605,33740.5241389142
2017-12-09 22:40:00,33724.5999279672,32893.7514214694,33067.5441773376
2017-12-09 22:50:00,33077.8577771181,32230.8981324783,32394.5642157609
2017-12-09 23:00:00,32423.8408863215,31568.0448434872,31721.5842541843
2017-12-09 23:10:00,31764.8762736086,30905.1915544961,31048.6042926076
2017-12-09 23:20:00,31103.3647116703,30242.3382655051,30375.624331031
2017-12-09 23:30:00,30442.0887019076,29579.484976514,29702.6443694544
2017-12-09 23:40:00,29705.4033640529,28975.8385052977,29015.6983437395
2017-12-09 23:50:00,28974.542213592,28372.1920340814,28328.7523180247
2017-12-10 00:00:00,28252.0638013581,27768.5455628651,27641.8062923098
2017-12-10 00:10:00,27540.0333328556,27164.8990916489,26954.860266595
2017-12-10 00:20:00,26840.0876989001,26561.2526204326,26267.9142408801
2017-12-10 00:30:00,26153.1066121516,25957.6061492163,25580.9682151653
2017-12-10 00:40:00,25770.8442161391,25603.4343353706,25237.076455186
2017-12-10 00:50:00,25401.8299945088,25249.2625215249,24893.1846952067
2017-12-10 01:00:00,25045.4022664539,24895.0907076792,24549.2929352274
2017-12-10 01:10:00,24700.418457028,24540.9188938334,24205.4011752481
2017-12-10 01:20:00,24365.5896741632,24186.7470799877,23861.5094152688
2017-12-10 01:30:00,24039.4497316002,23832.575266142,23517.6176552895
2017-12-10 01:40:00,23816.4073810663,23629.4370208504,23423.8482183517
2017-12-10 01:50:00,23599.3063622044,23426.2987755588,23330.0787814139
2017-12-10 02:00:00,23386.8353017245,23223.1605302672,23236.3093444761
2017-12-10 02:10:00,23178.1460532646,23020.0222849756,23142.5399075383
2017-12-10 02:20:00,22972.4995455013,22816.884039684,23048.7704706005
2017-12-10 02:30:00,22769.3970279828,22613.7457943924,22955.0010336627
2017-12-10 02:40:00,22622.4952112031,22478.9536815757,22830.1623830635
2017-12-10 02:50:00,22477.467075015,22344.1615687591,22705.3237324643
2017-12-10 03:00:00,22333.9264618376,22209.3694559424,22580.485081865
2017-12-10 03:10:00,22191.7522489433,22074.5773431257,22455.6464312658
2017-12-10 03:20:00,22050.417066463,21939.7852303091,22330.8077806666
2017-12-10 03:30:00,21909.4484773425,21804.9931174924,22205.9691300674
2017-12-10 03:40:00,21826.422157664,21762.102256004,22166.1439152736
2017-12-10 03:50:00,21742.6058970275,21719.2113945156,22126.3187004799
2017-12-10 04:00:00,21657.2275945134,21676.3205330271,22086.4934856862
2017-12-10 04:10:00,21569.709468766,21633.4296715387,22046.6682708925
2017-12-10 04:20:00,21479.6242104066,21590.5388100502,22006.8430560988
2017-12-10 04:30:00,21386.9631500566,21547.6479485618,21967.017841305
2017-12-10 04:40:00,21405.6934635637,21648.9678499087,22157.2444744031
2017-12-10 04:50:00,21422.3001582021,21750.2877512557,22347.4711075012
2017-12-10 05:00:00,21437.5162509442,21851.6076526026,22537.6977405993
2017-12-10 05:10:00,21452.5169396601,21952.9275539495,22727.9243736975
2017-12-10 05:20:00,21468.6421907747,22054.2474552964,22918.1510067956
2017-12-10 05:30:00,21487.8048404607,22155.5673566434,23108.3776398937
2017-12-10 05:40:00,21343.0051814496,22093.2223443325,23023.8141808836
2017-12-10 05:50:00,21204.242926812,22030.8773320215,22939.2507218736
2017-12-10 06:00:00,21073.3800967222,21968.5323197106,22854.6872628635
2017-12-10 06:10:00,20951.9960277519,21906.1873073997,22770.1238038535
2017-12-10 06:20:00,20841.1003851554,21843.8422950888,22685.5603448434
2017-12-10 06:30:00,20741.4659956778,21781.4972827779,22600.9968858334
2017-12-10 06:40:00,20585.7340718474,21703.6217596306,22343.2890588502
2017-12-10 06:50:00,20441.9108344179,21625.7462364833,22085.581231867
2017-12-10 07:00:00,20310.3121935365,21547.870713336,21827.8734048837
2017-12-10 07:10:00,20190.0951996019,21469.9951901887,21570.1655779005
2017-12-10 07:20:00,20080.6107782123,21392.1196670414,21312.4577509173
2017-12-10 07:30:00,19981.0164999311,21314.2441438942,21054.7499239341
2017-12-10 07:40:00,20296.101742306,21700.0746933142,21561.1093855536
2017-12-10 07:50:00,20619.2927395408,22085.9052427343,22067.4688471731
2017-12-10 08:00:00,20949.7338645291,22471.7357921544,22573.8283087927
2017-12-10 08:10:00,21286.4396093495,22857.5663415745,23080.1877704122
2017-12-10 08:20:00,21628.3743416866,23243.3968909946,23586.5472320318
2017-12-10 08:30:00,21974.8279467238,23629.2274404147,24092.9066936513
2017-12-10 08:40:00,22468.1996534507,24088.152512094,24549.5612898042
2017-12-10 08:50:00,22964.3346912212,24547.0775837734,25006.215885957
2017-12-10 09:00:00,23462.3827378758,25006.0026554527,25462.8704821099
2017-12-10 09:10:00,23961.2136741477,25464.927727132,25919.5250782627
2017-12-10 09:20:00,24460.0373092553,25923.8527988114,26376.1796744156
